# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  F435Wmag  F475Wmag  F555Wmag  F606Wmag  F625Wmag  F775Wmag  F814Wmag
0.00024632 -1.80000 9.00000 0.2000000179 1.6938791367    0.200 -2.034  3.6046  5.144    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.96e-16      0.00 7.495e-01 2.503e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 9.856 11.905 11.418 10.741 10.247 9.928 9.233 9.133
0.00024632 -1.80000 9.00000 0.2500000000 1.8403257998    0.250 -1.842  3.6159  5.094    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-15      0.00 7.493e-01 2.505e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 9.375 11.274 10.811 10.171 9.709 9.405 8.744 8.649
0.00024632 -1.80000 9.00000 0.3000000417 1.9529140366    0.300 -1.687  3.6249  5.053    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.4e-15      0.00 7.491e-01 2.506e-01 4.822e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 8.986 10.773 10.327 9.715 9.278 8.985 8.350 8.259
0.00024632 -1.80000 9.00000 0.3110142350 1.9744594576    0.311 -1.655  3.6267  5.045    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.49e-15      0.00 7.491e-01 2.507e-01 4.822e-05 1.301e-05 1.180e-04 -1.000 2.683e-04 8.909 10.674 10.230 9.624 9.192 8.901 8.271 8.181
0.00024632 -1.80000 9.00000 0.3499999940 2.0434174644    0.350 -1.557  3.6327  5.022    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.81e-15      0.00 7.492e-01 2.505e-01 4.822e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 8.663 10.358 9.925 9.336 8.920 8.636 8.022 7.935
0.00024632 -1.80000 9.00000 0.4000000060 2.1185024399    0.400 -1.413  3.6413  4.970    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.51e-15      0.00 7.506e-01 2.491e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 8.301 9.899 9.481 8.916 8.521 8.248 7.657 7.573
0.00024632 -1.80000 9.00000 0.4171765745 2.1415285237    0.417 -1.360  3.6463  4.956    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.82e-15      0.00 7.506e-01 2.491e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 8.171 9.714 9.305 8.753 8.370 8.102 7.524 7.442
0.00024632 -1.80000 9.00000 0.4500000477 2.1822809714    0.450 -1.266  3.6554  4.930    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.48e-15      0.00 7.506e-01 2.491e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.681e-04 7.935 9.385 8.991 8.462 8.098 7.841 7.285 7.207
0.00024632 -1.80000 9.00000 0.5000000000 2.2374541529    0.500 -1.104  3.6736  4.887    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.04e-15      0.00 7.506e-01 2.491e-01 4.823e-05 1.301e-05 1.180e-04 -1.000 2.682e-04 7.529 8.804 8.440 7.954 7.629 7.391 6.877 6.806
0.00024632 -1.80000 9.00000 0.5500000715 2.2836583126    0.550 -0.938  3.6918  4.835    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.45e-15      0.00 7.536e-01 2.462e-01 4.769e-05 1.287e-05 1.167e-04 -1.000 2.682e-04 7.115 8.235 7.902 7.455 7.162 6.944 6.466 6.402
0.00024632 -1.80000 9.00000 0.6000000238 2.3211213258    0.600 -0.771  3.7125  4.789    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -1.1e-14      0.00 7.546e-01 2.451e-01 4.752e-05 1.282e-05 1.163e-04 -1.000 2.682e-04 6.698 7.669 7.372 6.966 6.703 6.503 6.062 6.005
0.00024632 -1.80000 9.00000 0.6140800714 2.3304132968    0.614 -0.724  3.7188  4.778    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.23e-14      0.00 7.550e-01 2.448e-01 4.745e-05 1.280e-05 1.161e-04 -1.000 2.683e-04 6.581 7.509 7.224 6.830 6.576 6.380 5.951 5.896
0.00024632 -1.80000 9.00000 0.6499999762 2.3520353107    0.650 -0.610  3.7347  4.752    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.61e-14      0.00 7.560e-01 2.438e-01 4.728e-05 1.276e-05 1.157e-04 -1.000 2.682e-04 6.295 7.126 6.870 6.507 6.272 6.089 5.687 5.637
0.00024632 -1.80000 9.00000 0.6999999881 2.3779266974    0.700 -0.455  3.7573  4.719    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.3e-14      0.00 7.579e-01 2.419e-01 4.697e-05 1.267e-05 1.150e-04 -1.000 2.682e-04 5.908 6.621 6.403 6.082 5.874 5.708 5.343 5.300
0.00024632 -1.80000 9.00000 0.7317059040 2.3922533505    0.732 -0.362  3.7710  4.700    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -2.84e-14      0.00 7.597e-01 2.400e-01 4.628e-05 1.259e-05 1.143e-04 -1.000 2.682e-04 5.675 6.327 6.132 5.835 5.642 5.487 5.145 5.105
0.00024632 -1.80000 9.00000 0.7500000000 2.3998889087    0.750 -0.310  3.7786  4.689    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.21e-14      0.00 7.609e-01 2.389e-01 4.587e-05 1.253e-05 1.138e-04 -1.000 2.682e-04 5.545 6.167 5.983 5.699 5.514 5.365 5.034 4.996
0.00024632 -1.80000 9.00000 0.7646921277 2.4057178415    0.765 -0.269  3.7837  4.678    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.53e-14      0.00 7.623e-01 2.375e-01 4.565e-05 1.247e-05 1.133e-04 -1.000 2.636e-04 5.444 6.046 5.869 5.594 5.415 5.269 4.947 4.910
0.00024632 -1.80000 9.00000 0.8000000119 2.4187244405    0.800 -0.175  3.7955  4.650    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.44e-14      0.00 7.659e-01 2.338e-01 4.507e-05 1.232e-05 1.119e-04 -1.000 2.539e-04 5.207 5.765 5.605 5.349 5.183 5.046 4.743 4.710
0.00024632 -1.80000 9.00000 0.8500000238 2.4350346840    0.850 -0.046  3.8115  4.611    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.04e-14      0.00 7.655e-01 2.342e-01 4.526e-05 1.237e-05 1.125e-04 -1.000 2.568e-04 4.885 5.388 5.248 5.018 4.868 4.743 4.466 4.437
0.00024632 -1.80000 9.00000 0.8959110975 2.4481822479    0.895  0.066  3.8258  4.579    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -7.91e-14      0.00 7.659e-01 2.338e-01 4.523e-05 1.236e-05 1.124e-04 -1.000 2.542e-04 4.605 5.063 4.936 4.726 4.590 4.474 4.219 4.194
0.00024632 -1.80000 9.00000 0.8999999762 2.4492786016    0.899  0.076  3.8270  4.576    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -8.1e-14      0.00 7.660e-01 2.338e-01 4.523e-05 1.236e-05 1.124e-04 -1.000 2.537e-04 4.581 5.034 4.908 4.700 4.565 4.451 4.198 4.173
0.00024632 -1.80000 9.00000 0.9191016555 2.4542520753    0.918  0.120  3.8331  4.565    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -9e-14      0.00 7.659e-01 2.338e-01 4.523e-05 1.236e-05 1.124e-04 -1.000 2.546e-04 4.470 4.904 4.783 4.583 4.454 4.344 4.100 4.077
0.00024632 -1.80000 9.00000 0.9499999881 2.4618121868    0.949  0.191  3.8427  4.547    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.06e-13      0.00 7.656e-01 2.341e-01 4.526e-05 1.237e-05 1.125e-04 -1.000 2.576e-04 4.293 4.697 4.585 4.398 4.278 4.174 3.946 3.926
0.00024632 -1.80000 9.00000 0.9854797721 2.4698243626    0.985  0.268  3.8543  4.532    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.27e-13      0.00 7.660e-01 2.338e-01 4.522e-05 1.236e-05 1.124e-04 -1.000 2.514e-04 4.099 4.467 4.364 4.192 4.083 3.987 3.779 3.762
0.00024632 -1.80000 9.00000 1.0000000000 2.4729154477    1.000  0.300  3.8590  4.526    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.36e-13      0.00 7.660e-01 2.337e-01 4.522e-05 1.236e-05 1.124e-04 -1.000 2.521e-04 4.021 4.374 4.275 4.108 4.004 3.912 3.712 3.696
0.00024632 -1.80000 9.00000 1.0495171547 2.4827211024    1.049  0.403  3.8770  4.516    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.59e-13      0.00 7.665e-01 2.332e-01 4.514e-05 1.234e-05 1.122e-04 -1.000 2.494e-04 3.763 4.063 3.976 3.833 3.746 3.668 3.500 3.489
0.00024632 -1.80000 9.00000 1.0499999523 2.4828114860    1.049  0.404  3.8771  4.516    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.59e-13      0.00 7.665e-01 2.332e-01 4.514e-05 1.234e-05 1.122e-04 -1.000 2.493e-04 3.760 4.060 3.973 3.830 3.744 3.666 3.498 3.487
0.00024632 -1.80000 9.00000 1.0951014757 2.4908523521    1.094  0.493  3.8955  4.518    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.78e-13      0.00 7.670e-01 2.327e-01 4.511e-05 1.233e-05 1.121e-04 -1.000 2.573e-04 3.537 3.787 3.712 3.593 3.524 3.461 3.326 3.319
0.00024632 -1.80000 9.00000 1.1000000238 2.4916801480    1.099  0.503  3.8975  4.518    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -1.8e-13      0.00 7.671e-01 2.327e-01 4.511e-05 1.233e-05 1.121e-04 -1.000 2.562e-04 3.513 3.758 3.685 3.568 3.501 3.439 3.308 3.301
0.00024632 -1.80000 9.00000 1.1288177967 2.4963831966    1.128  0.558  3.9091  4.521    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.91e-13      0.00 7.674e-01 2.324e-01 4.504e-05 1.231e-05 1.119e-04 -1.000 2.612e-04 3.376 3.594 3.528 3.426 3.370 3.318 3.207 3.204
0.00024632 -1.80000 9.00000 1.1499999762 2.4996678137    1.149  0.597  3.9175  4.523    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.99e-13      0.00 7.675e-01 2.322e-01 4.499e-05 1.230e-05 1.118e-04 -1.000 2.682e-04 3.277 3.478 3.418 3.327 3.279 3.233 3.138 3.136
0.00024632 -1.80000 9.00000 1.1622440815 2.5015037759    1.161  0.620  3.9222  4.524    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.03e-13      0.00 7.676e-01 2.321e-01 4.497e-05 1.230e-05 1.118e-04 -1.000 2.658e-04 3.221 3.413 3.357 3.272 3.229 3.187 3.100 3.098
0.00024632 -1.80000 9.00000 1.2000000477 2.5068948796    1.199  0.688  3.9364  4.526    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.18e-13      0.00 7.679e-01 2.318e-01 4.493e-05 1.229e-05 1.117e-04 -1.000 2.565e-04 3.050 3.228 3.182 3.117 3.086 3.055 2.989 2.990
0.00024632 -1.80000 9.00000 1.2308294773 2.5110160183    1.230  0.743  3.9476  4.528    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.28e-13      0.00 7.683e-01 2.315e-01 4.489e-05 1.227e-05 1.116e-04 -1.000 2.632e-04 2.913 3.092 3.054 3.004 2.981 2.957 2.907 2.909
0.00024632 -1.80000 9.00000 1.2500000000 2.5134610955    1.250  0.777  3.9544  4.528    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.35e-13      0.00 7.684e-01 2.313e-01 4.487e-05 1.227e-05 1.115e-04 -1.000 2.682e-04 2.829 3.012 2.980 2.937 2.918 2.899 2.857 2.860
0.00024632 -1.80000 9.00000 1.2999999523 2.5194498592    1.300  0.863  3.9717  4.527    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -2.5e-13      0.00 7.688e-01 2.309e-01 4.481e-05 1.225e-05 1.114e-04 -1.000 2.368e-04 2.612 2.820 2.798 2.772 2.762 2.752 2.729 2.734
0.00024632 -1.80000 9.00000 1.3357670307 2.5234190066    1.336  0.926  3.9836  4.524    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -2.6e-13      0.00 7.691e-01 2.307e-01 4.477e-05 1.224e-05 1.113e-04 -1.000 2.485e-04 2.455 2.690 2.676 2.659 2.655 2.649 2.637 2.643
0.00024632 -1.80000 9.00000 1.3500000238 2.5249313598    1.350  0.951  3.9883  4.523    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.64e-13      0.00 7.692e-01 2.306e-01 4.475e-05 1.224e-05 1.113e-04 -1.000 2.463e-04 2.393 2.640 2.628 2.616 2.613 2.609 2.601 2.607
0.00024632 -1.80000 9.00000 1.3691908121 2.5269133779    1.369  0.984  3.9945  4.520    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.67e-13      0.00 7.694e-01 2.304e-01 4.472e-05 1.223e-05 1.112e-04 -1.000 2.548e-04 2.310 2.575 2.567 2.559 2.558 2.556 2.553 2.559
0.00024632 -1.80000 9.00000 1.3999999762 2.5299650300    1.400  1.037  4.0043  4.516    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.74e-13      0.00 7.696e-01 2.301e-01 4.469e-05 1.222e-05 1.112e-04 -1.000 2.682e-04 2.176 2.473 2.471 2.469 2.471 2.472 2.475 2.483
0.00024632 -1.80000 9.00000 1.4177788496 2.5316567908    1.418  1.068  4.0098  4.513    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.74e-13      0.00 7.697e-01 2.300e-01 4.468e-05 1.222e-05 1.111e-04 -1.000 2.682e-04 2.100 2.416 2.417 2.418 2.421 2.424 2.431 2.439
0.00024632 -1.80000 9.00000 1.4500000477 2.5346015836    1.450  1.125  4.0197  4.505    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.77e-13      0.00 7.699e-01 2.298e-01 4.465e-05 1.221e-05 1.110e-04 -1.000 2.682e-04 1.958 2.311 2.318 2.324 2.330 2.336 2.348 2.356
0.00024632 -1.80000 9.00000 1.4532624483 2.5348913835    1.453  1.131  4.0207  4.505    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.77e-13      0.00 7.700e-01 2.298e-01 4.465e-05 1.221e-05 1.110e-04 -1.000 2.682e-04 1.944 2.301 2.308 2.315 2.321 2.327 2.339 2.348
0.00024632 -1.80000 9.00000 1.4881029129 2.5378953640    1.488  1.193  4.0310  4.494    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.73e-13      0.00 7.701e-01 2.296e-01 4.463e-05 1.221e-05 1.110e-04 -1.000 2.555e-04 1.788 2.188 2.200 2.212 2.220 2.228 2.246 2.255
0.00024632 -1.80000 9.00000 1.5000000000 2.5388844597    1.500  1.214  4.0343  4.489    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.73e-13      0.00 7.702e-01 2.296e-01 4.462e-05 1.220e-05 1.110e-04 -1.000 2.452e-04 1.735 2.148 2.162 2.176 2.185 2.193 2.213 2.223
0.00024632 -1.80000 9.00000 1.5115098953 2.5398243436    1.511  1.234  4.0374  4.485    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.68e-13      0.00 7.703e-01 2.295e-01 4.461e-05 1.220e-05 1.110e-04 -1.000 2.399e-04 1.684 2.111 2.126 2.142 2.151 2.160 2.181 2.191
0.00024632 -1.80000 9.00000 1.5385398865 2.5419681317    1.538  1.283  4.0438  4.469    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.58e-13      0.00 7.704e-01 2.293e-01 4.459e-05 1.220e-05 1.109e-04 -1.000 2.402e-04 1.563 2.018 2.036 2.054 2.064 2.075 2.099 2.109
0.00024632 -1.80000 9.00000 1.5499999523 2.5428511323    1.550  1.304  4.0461  4.461    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.55e-13      0.00 7.705e-01 2.293e-01 4.458e-05 1.219e-05 1.109e-04 -1.000 2.567e-04 1.511 1.976 1.995 2.015 2.025 2.036 2.061 2.071
0.00024632 -1.80000 9.00000 1.5617713928 2.5437426266    1.561  1.325  4.0481  4.452    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.45e-13      0.00 7.705e-01 2.292e-01 4.458e-05 1.219e-05 1.109e-04 -1.000 2.682e-04 1.459 1.932 1.953 1.973 1.984 1.996 2.022 2.032
0.00024632 -1.80000 9.00000 1.5816950798 2.5452168055    1.581  1.360  4.0509  4.433    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -2.3e-13      0.00 7.706e-01 2.291e-01 4.457e-05 1.219e-05 1.108e-04 -1.000 2.682e-04 1.370 1.856 1.877 1.899 1.911 1.923 1.950 1.960
0.00024632 -1.80000 9.00000 1.6000000238 2.5465340628    1.600  1.393  4.0524  4.411    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.18e-13      0.00 7.706e-01 2.291e-01 4.456e-05 1.219e-05 1.109e-04 -1.000 2.682e-04 1.287 1.780 1.803 1.825 1.837 1.849 1.877 1.887
0.00024632 -1.80000 9.00000 1.6069462299 2.5470249007    1.606  1.405  4.0529  4.402    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -8.05e-16      0.00 7.707e-01 2.291e-01 4.456e-05 1.219e-05 1.108e-04 -1.000 2.682e-04 1.256 1.751 1.774 1.797 1.808 1.821 1.849 1.859
0.00024632 -1.80000 9.00000 1.6259748936 2.5483448502    1.625  1.440  4.0531  4.373    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.92e-22      0.00 7.707e-01 2.291e-01 4.456e-05 1.220e-05 1.108e-04 -1.000 2.613e-04 1.169 1.664 1.688 1.711 1.723 1.735 1.763 1.773
0.00024632 -1.80000 9.00000 1.6482838392 2.5498477962    1.648  1.482  4.0519  4.332    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -3.88e-30      0.00 7.706e-01 2.291e-01 4.457e-05 1.220e-05 1.108e-04 -1.000 2.462e-04 1.065 1.553 1.577 1.600 1.612 1.624 1.652 1.662
0.00024632 -1.80000 9.00000 1.6499999762 2.5499614773    1.649  1.485  4.0518  4.330    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.706e-01 2.291e-01 4.457e-05 1.220e-05 1.108e-04 -1.000 2.455e-04 1.057 1.545 1.569 1.592 1.604 1.616 1.644 1.654
0.00024632 -1.80000 9.00000 1.6569070816 2.5504162838    1.656  1.498  4.0512  4.316    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.706e-01 2.291e-01 4.457e-05 1.220e-05 1.108e-04 -1.000 2.481e-04 1.025 1.509 1.534 1.557 1.568 1.581 1.608 1.618
0.00024632 -1.80000 9.00000 1.6800330877 2.5519077877    1.679  1.543  4.0468  4.259    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.705e-01 2.292e-01 4.458e-05 1.220e-05 1.109e-04 -1.000 2.583e-04 0.912 1.375 1.399 1.421 1.432 1.444 1.470 1.478
0.00024632 -1.80000 9.00000 1.6976937056 2.5530153884    1.697  1.579  4.0423  4.210    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.705e-01 2.293e-01 4.459e-05 1.219e-05 1.109e-04 -1.000 2.682e-04 0.822 1.263 1.286 1.308 1.318 1.328 1.353 1.360
0.00024632 -1.80000 9.00000 1.7124421597 2.5539202469    1.712  1.610  4.0379  4.164    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.704e-01 2.293e-01 4.461e-05 1.220e-05 1.110e-04 -1.000 2.682e-04 0.744 1.163 1.186 1.206 1.215 1.226 1.248 1.255
0.00024632 -1.80000 9.00000 1.7277287245 2.5548393949    1.727  1.646  4.0339  4.117    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.704e-01 2.294e-01 4.462e-05 1.220e-05 1.110e-04 -1.000 2.538e-04 0.655 1.055 1.077 1.096 1.105 1.115 1.136 1.142
0.00024632 -1.80000 9.00000 1.7323451042 2.5551133030    1.731  1.662  4.0388  4.122    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.703e-01 2.294e-01 4.463e-05 1.220e-05 1.110e-04 -1.000 2.530e-04 0.615 1.037 1.061 1.083 1.092 1.102 1.126 1.132
0.00024632 -1.80000 9.00000 1.7364975214 2.5553582521    1.735  1.680  4.0474  4.139    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.703e-01 2.295e-01 4.463e-05 1.221e-05 1.110e-04 -1.000 2.639e-04 0.570 1.031 1.058 1.082 1.093 1.105 1.132 1.139
0.00024632 -1.80000 9.00000 1.7377325296 2.5554308450    1.737  1.693  4.0569  4.164    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.702e-01 2.295e-01 4.464e-05 1.221e-05 1.110e-04 -1.000 2.646e-04 0.536 1.043 1.073 1.100 1.112 1.126 1.156 1.164
0.00024632 -1.80000 9.00000 1.7382955551 2.5554638998    1.737  1.708  4.0663  4.187    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.702e-01 2.295e-01 4.464e-05 1.221e-05 1.110e-04 -1.000 2.648e-04 0.500 1.052 1.084 1.114 1.128 1.143 1.176 1.186
0.00024632 -1.80000 9.00000 1.7385847569 2.5554808691    1.737  1.725  4.0748  4.205    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.702e-01 2.295e-01 4.464e-05 1.221e-05 1.110e-04 -1.000 2.649e-04 0.459 1.053 1.088 1.120 1.135 1.151 1.188 1.198
0.00024632 -1.80000 9.00000 1.7387908697 2.5554929591    1.738  1.742  4.0821  4.216    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.702e-01 2.295e-01 4.464e-05 1.221e-05 1.110e-04 -1.000 2.651e-04 0.415 1.046 1.082 1.116 1.132 1.149 1.188 1.200
0.00024632 -1.80000 9.00000 1.7388564348 2.5554968042    1.738  1.735  4.0788  4.210    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.702e-01 2.295e-01 4.464e-05 1.221e-05 1.110e-04 -1.000 2.651e-04 0.432 1.046 1.082 1.115 1.130 1.147 1.185 1.196
0.00024632 -1.80000 9.00000 1.7389647961 2.5555031585    1.738  1.725  4.0688  4.180    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.702e-01 2.295e-01 4.464e-05 1.221e-05 1.110e-04 -1.000 2.651e-04 0.457 1.022 1.055 1.085 1.099 1.115 1.149 1.159
0.00024632 -1.80000 9.00000 1.7391048670 2.5555113709    1.738  1.740  4.0582  4.123    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.702e-01 2.295e-01 4.464e-05 1.221e-05 1.110e-04 -1.000 2.652e-04 0.419 0.931 0.962 0.990 1.002 1.016 1.047 1.055
