# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  F435Wmag  F475Wmag  F555Wmag  F606Wmag  F625Wmag  F775Wmag  F814Wmag
0.00061788 -1.40000 9.00000 0.0900000036 1.0816895926    0.090 -3.169  3.4720  5.401    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -5.7e-17      0.00 7.498e-01 2.495e-01 1.174e-04 3.167e-05 2.872e-04 -1.000 6.527e-04 12.692 17.516 16.564 15.583 14.708 14.329 12.325 12.074
0.00061788 -1.40000 9.00000 0.0928689912 1.1086172503    0.093 -3.102  3.4815  5.385    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.68e-17      0.00 7.498e-01 2.496e-01 1.174e-04 3.167e-05 2.872e-04 -1.000 6.527e-04 12.524 17.073 16.176 15.170 14.353 13.976 12.124 11.892
0.00061788 -1.40000 9.00000 0.0979344770 1.1536170185    0.098 -2.973  3.5000  5.354    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.03e-17      0.00 7.497e-01 2.496e-01 1.174e-04 3.167e-05 2.872e-04 -1.000 6.526e-04 12.203 16.246 15.441 14.415 13.693 13.317 11.751 11.550
0.00061788 -1.40000 9.00000 0.1000000015 1.1711064122    0.100 -2.919  3.5078  5.340    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-16      0.00 7.497e-01 2.496e-01 1.174e-04 3.167e-05 2.872e-04 -1.000 6.527e-04 12.068 15.919 15.147 14.127 13.433 13.059 11.596 11.407
0.00061788 -1.40000 9.00000 0.1101801693 1.2509229124    0.110 -2.769  3.5246  5.299    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.45e-16      0.00 7.496e-01 2.497e-01 1.174e-04 3.167e-05 2.872e-04 -1.000 6.527e-04 11.692 15.155 14.447 13.462 12.813 12.442 11.184 11.018
0.00061788 -1.40000 9.00000 0.1199999973 1.3193154249    0.120 -2.635  3.5394  5.262    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.97e-16      0.00 7.495e-01 2.498e-01 1.174e-04 3.167e-05 2.872e-04 -1.000 6.526e-04 11.358 14.512 13.854 12.919 12.296 11.929 10.823 10.672
0.00061788 -1.40000 9.00000 0.1400000006 1.4384526719    0.140 -2.456  3.5550  5.212    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.91e-16      0.00 7.494e-01 2.500e-01 1.174e-04 3.167e-05 2.872e-04 -1.000 6.528e-04 10.911 13.771 13.159 12.286 11.684 11.323 10.350 10.215
0.00061788 -1.40000 9.00000 0.1599999964 1.5372931554    0.160 -2.321  3.5652  5.176    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.88e-16      0.00 7.492e-01 2.501e-01 1.174e-04 3.167e-05 2.872e-04 -1.000 6.527e-04 10.572 13.253 12.669 11.837 11.250 10.894 9.998 9.871
0.00061788 -1.40000 9.00000 0.2000000179 1.6938791367    0.200 -2.116  3.5789  5.123    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.91e-16      0.00 7.490e-01 2.503e-01 1.174e-04 3.167e-05 2.872e-04 -1.000 6.527e-04 10.060 12.520 11.970 11.191 10.628 10.281 9.470 9.353
0.00061788 -1.40000 9.00000 0.2500000000 1.8403257998    0.250 -1.925  3.5904  5.075    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.67e-16      0.00 7.488e-01 2.505e-01 1.174e-04 3.167e-05 2.872e-04 -1.000 6.526e-04 9.583 11.870 11.346 10.610 10.074 9.738 8.981 8.872
0.00061788 -1.40000 9.00000 0.3351299167 2.0183500746    0.335 -1.669  3.6041  5.000    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.47e-15      0.00 7.487e-01 2.507e-01 1.174e-04 3.167e-05 2.872e-04 -1.000 6.528e-04 8.942 11.036 10.542 9.854 9.354 9.032 8.327 8.225
0.00061788 -1.40000 9.00000 0.3407002091 2.0279066571    0.341 -1.653  3.6049  4.995    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.52e-15      0.00 7.489e-01 2.504e-01 1.174e-04 3.167e-05 2.872e-04 -1.000 6.527e-04 8.903 10.987 10.495 9.809 9.311 8.990 8.288 8.186
0.00061788 -1.40000 9.00000 0.3499999940 2.0434174644    0.350 -1.634  3.6063  4.993    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.57e-15      0.00 7.491e-01 2.503e-01 1.174e-04 3.167e-05 2.872e-04 -1.000 6.527e-04 8.856 10.921 10.432 9.751 9.256 8.937 8.239 8.138
0.00061788 -1.40000 9.00000 0.3705798090 2.0759134770    0.371 -1.567  3.6106  4.969    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.83e-15      0.00 7.493e-01 2.501e-01 1.174e-04 3.167e-05 2.872e-04 -1.000 6.528e-04 8.689 10.696 10.217 9.550 9.067 8.752 8.069 7.970
0.00061788 -1.40000 9.00000 0.3853976130 2.0978922914    0.385 -1.524  3.6134  4.954    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.01e-15      0.00 7.495e-01 2.499e-01 1.174e-04 3.167e-05 2.872e-04 -1.000 6.527e-04 8.580 10.552 10.079 9.421 8.945 8.633 7.959 7.861
0.00061788 -1.40000 9.00000 0.4000000060 2.1185024399    0.400 -1.484  3.6163  4.941    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.2e-15      0.00 7.499e-01 2.494e-01 1.174e-04 3.167e-05 2.872e-04 -1.000 6.527e-04 8.481 10.416 9.949 9.300 8.831 8.523 7.857 7.761
0.00061788 -1.40000 9.00000 0.4500000179 2.1822809362    0.450 -1.323  3.6324  4.895    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.17e-15      0.00 7.499e-01 2.494e-01 1.174e-04 3.167e-05 2.872e-04 -1.000 6.527e-04 8.077 9.813 9.377 8.777 8.350 8.060 7.444 7.356
0.00061788 -1.40000 9.00000 0.5000000000 2.2374541529    0.500 -1.144  3.6554  4.854    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -4.77e-15      0.00 7.499e-01 2.494e-01 1.174e-04 3.167e-05 2.872e-04 -1.000 6.528e-04 7.629 9.103 8.711 8.174 7.802 7.539 6.986 6.908
0.00061788 -1.40000 9.00000 0.5500000715 2.2836583126    0.550 -0.964  3.6800  4.815    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -7.19e-15      0.00 7.529e-01 2.464e-01 1.160e-04 3.131e-05 2.840e-04 -1.000 6.527e-04 7.181 8.404 8.052 7.578 7.261 7.026 6.533 6.466
0.00061788 -1.40000 9.00000 0.6000000238 2.3211213258    0.600 -0.795  3.7029  4.774    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-14      0.00 7.539e-01 2.455e-01 1.157e-04 3.121e-05 2.831e-04 -1.000 6.527e-04 6.756 7.793 7.476 7.049 6.772 6.561 6.112 6.053
0.00061788 -1.40000 9.00000 0.6193651557 2.3337759726    0.619 -0.730  3.7122  4.760    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.24e-14      0.00 7.543e-01 2.451e-01 1.155e-04 3.116e-05 2.826e-04 -1.000 6.527e-04 6.594 7.566 7.263 6.854 6.590 6.388 5.955 5.899
0.00061788 -1.40000 9.00000 0.6499999762 2.3520353107    0.650 -0.631  3.7267  4.741    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.55e-14      0.00 7.550e-01 2.444e-01 1.152e-04 3.108e-05 2.819e-04 -1.000 6.527e-04 6.349 7.226 6.948 6.566 6.322 6.132 5.723 5.671
0.00061788 -1.40000 9.00000 0.6999999881 2.3779266974    0.700 -0.477  3.7503  4.714    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.2e-14      0.00 7.565e-01 2.429e-01 1.146e-04 3.093e-05 2.805e-04 -1.000 6.240e-04 5.963 6.710 6.471 6.131 5.915 5.743 5.371 5.326
0.00061788 -1.40000 9.00000 0.7500000000 2.3998889087    0.750 -0.332  3.7723  4.687    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.05e-14      0.00 7.586e-01 2.408e-01 1.123e-04 3.067e-05 2.786e-04 -1.000 6.355e-04 5.601 6.243 6.042 5.742 5.551 5.396 5.060 5.021
0.00061788 -1.40000 9.00000 0.7874998450 2.4142729332    0.787 -0.231  3.7850  4.657    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -3.9e-14      0.00 7.617e-01 2.377e-01 1.111e-04 3.035e-05 2.757e-04 -1.000 5.847e-04 5.346 5.936 5.755 5.478 5.301 5.155 4.839 4.803
0.00061788 -1.40000 9.00000 0.8000000119 2.4187244405    0.800 -0.198  3.7891  4.647    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.22e-14      0.00 7.629e-01 2.365e-01 1.106e-04 3.022e-05 2.746e-04 -1.000 5.745e-04 5.264 5.837 5.662 5.393 5.220 5.077 4.768 4.733
0.00061788 -1.40000 9.00000 0.8500000238 2.4350346840    0.850 -0.069  3.8044  4.606    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -5.77e-14      0.00 7.653e-01 2.341e-01 1.097e-04 2.999e-05 2.726e-04 -1.000 6.126e-04 4.943 5.460 5.306 5.063 4.906 4.775 4.489 4.459
0.00061788 -1.40000 9.00000 0.8890345693 2.4463122609    0.888  0.026  3.8158  4.576    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.29e-14      0.00 7.653e-01 2.342e-01 1.100e-04 3.007e-05 2.734e-04 -1.000 5.939e-04 4.704 5.181 5.041 4.816 4.670 4.548 4.280 4.253
0.00061788 -1.40000 9.00000 0.8999999762 2.4492786016    0.899  0.053  3.8190  4.567    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -7.77e-14      0.00 7.652e-01 2.342e-01 1.101e-04 3.011e-05 2.737e-04 -1.000 5.835e-04 4.638 5.105 4.969 4.747 4.605 4.485 4.222 4.196
0.00061788 -1.40000 9.00000 0.9438238144 2.4603464937    0.943  0.154  3.8317  4.538    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -9.91e-14      0.00 7.654e-01 2.340e-01 1.101e-04 3.009e-05 2.735e-04 -1.000 6.012e-04 4.385 4.811 4.687 4.483 4.353 4.242 3.999 3.976
0.00061788 -1.40000 9.00000 0.9499999881 2.4618121868    0.949  0.168  3.8334  4.533    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-13      0.00 7.654e-01 2.340e-01 1.101e-04 3.009e-05 2.736e-04 -1.000 6.078e-04 4.350 4.770 4.648 4.447 4.318 4.208 3.968 3.946
