# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  F435Wmag  F475Wmag  F555Wmag  F606Wmag  F625Wmag  F775Wmag  F814Wmag
0.00015547 -2.00000 9.00000 0.7609163523 2.4042445485    0.761 -0.273  3.7843  4.682    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -3.5e-14      0.00 7.625e-01 2.373e-01 2.782e-05 7.599e-06 6.905e-05 -1.000 1.637e-04 5.453 6.057 5.883 5.610 5.432 5.286 4.964 4.927
0.00015547 -2.00000 9.00000 0.8000000119 2.4187244405    0.800 -0.168  3.7975  4.651    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1  -4.5e-14      0.00 7.663e-01 2.336e-01 2.747e-05 7.505e-06 6.821e-05 -1.000 1.576e-04 5.190 5.745 5.590 5.339 5.175 5.039 4.738 4.705
0.00015547 -2.00000 9.00000 0.8500000238 2.4350346840    0.850 -0.039  3.8139  4.614    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.12e-14      0.00 7.656e-01 2.342e-01 2.763e-05 7.553e-06 6.866e-05 -1.000 1.637e-04 4.868 5.369 5.232 5.007 4.860 4.736 4.461 4.432
0.00015547 -2.00000 9.00000 0.8649595976 2.4394951042    0.864 -0.002  3.8187  4.604    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -6.69e-14      0.00 7.658e-01 2.340e-01 2.761e-05 7.549e-06 6.862e-05 -1.000 1.636e-04 4.776 5.261 5.129 4.910 4.767 4.647 4.380 4.352
0.00015547 -2.00000 9.00000 0.8999999762 2.4492786016    0.899  0.082  3.8297  4.580    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -8.2e-14      0.00 7.661e-01 2.337e-01 2.759e-05 7.542e-06 6.857e-05 -1.000 1.637e-04 4.564 5.014 4.892 4.688 4.556 4.443 4.193 4.168
0.00015547 -2.00000 9.00000 0.9120565057 2.4524456184    0.911  0.111  3.8336  4.573    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -8.75e-14      0.00 7.661e-01 2.338e-01 2.759e-05 7.543e-06 6.858e-05 -1.000 1.636e-04 4.493 4.932 4.813 4.614 4.485 4.375 4.132 4.108
0.00015547 -2.00000 9.00000 0.9500000477 2.4618122009    0.949  0.197  3.8457  4.553    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-13      0.00 7.656e-01 2.342e-01 2.763e-05 7.552e-06 6.866e-05 -1.000 1.637e-04 4.276 4.677 4.568 4.385 4.267 4.166 3.942 3.922
0.00015547 -2.00000 9.00000 0.9686281681 2.4661030243    0.968  0.239  3.8520  4.545    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-13      0.00 7.659e-01 2.340e-01 2.761e-05 7.547e-06 6.860e-05 -1.000 1.626e-04 4.174 4.555 4.451 4.276 4.164 4.067 3.854 3.836
0.00015547 -2.00000 9.00000 1.0000000000 2.4729154477    1.000  0.307  3.8624  4.533    1  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-13      0.00 7.662e-01 2.336e-01 2.758e-05 7.540e-06 6.854e-05 -1.000 1.623e-04 4.004 4.353 4.256 4.095 3.994 3.904 3.709 3.693
0.00015547 -2.00000 9.00000 1.0223207474 2.4774707719    1.022  0.353  3.8709  4.530    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.47e-13      0.00 7.664e-01 2.334e-01 2.756e-05 7.534e-06 6.849e-05 -1.000 1.636e-04 3.887 4.211 4.120 3.969 3.876 3.793 3.613 3.600
0.00015547 -2.00000 9.00000 1.0499999523 2.4828114860    1.049  0.411  3.8813  4.526    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -1.6e-13      0.00 7.667e-01 2.332e-01 2.754e-05 7.528e-06 6.844e-05 -1.000 1.636e-04 3.744 4.037 3.953 3.816 3.733 3.658 3.497 3.486
0.00015547 -2.00000 9.00000 1.0741487741 2.4872133878    1.073  0.459  3.8914  4.528    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.69e-13      0.00 7.670e-01 2.329e-01 2.751e-05 7.521e-06 6.838e-05 -1.000 1.636e-04 3.624 3.889 3.812 3.687 3.615 3.548 3.404 3.396
0.00015547 -2.00000 9.00000 1.1000000238 2.4916801480    1.099  0.509  3.9021  4.530    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1  -1.8e-13      0.00 7.672e-01 2.326e-01 2.749e-05 7.516e-06 6.833e-05 -1.000 1.637e-04 3.497 3.736 3.665 3.554 3.491 3.433 3.309 3.303
0.00015547 -2.00000 9.00000 1.1195069551 2.4948941054    1.119  0.547  3.9100  4.532    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.87e-13      0.00 7.675e-01 2.324e-01 2.747e-05 7.510e-06 6.828e-05 -1.000 1.636e-04 3.404 3.624 3.559 3.458 3.403 3.351 3.241 3.237
0.00015547 -2.00000 9.00000 1.1499999762 2.4996678137    1.149  0.604  3.9222  4.535    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.99e-13      0.00 7.677e-01 2.321e-01 2.745e-05 7.504e-06 6.823e-05 -1.000 1.636e-04 3.261 3.458 3.401 3.316 3.272 3.230 3.142 3.140
0.00015547 -2.00000 9.00000 1.1567277908 2.5006821590    1.156  0.616  3.9248  4.536    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.02e-13      0.00 7.678e-01 2.321e-01 2.744e-05 7.503e-06 6.822e-05 -1.000 1.637e-04 3.230 3.423 3.368 3.287 3.245 3.205 3.121 3.120
0.00015547 -2.00000 9.00000 1.2000000477 2.5068948796    1.199  0.695  3.9410  4.538    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.18e-13      0.00 7.681e-01 2.317e-01 2.741e-05 7.495e-06 6.815e-05 -1.000 1.636e-04 3.033 3.214 3.172 3.113 3.085 3.056 2.997 2.998
0.00015547 -2.00000 9.00000 1.2227902412 2.5099643889    1.222  0.735  3.9493  4.539    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.26e-13      0.00 7.684e-01 2.315e-01 2.739e-05 7.489e-06 6.810e-05 -1.000 1.636e-04 2.932 3.115 3.079 3.030 3.008 2.985 2.936 2.939
0.00015547 -2.00000 9.00000 1.2500000000 2.5134610955    1.250  0.783  3.9591  4.540    1  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.35e-13      0.00 7.686e-01 2.312e-01 2.737e-05 7.483e-06 6.804e-05 -1.000 1.636e-04 2.812 3.004 2.974 2.936 2.920 2.902 2.865 2.869
