# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  F435Wmag  F475Wmag  F555Wmag  F606Wmag  F625Wmag  F775Wmag  F814Wmag
0.0094713 -0.20000 9.00000 0.0900000036 1.0816895926    0.090 -3.349  3.3838  5.229    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -4.6e-17      0.00 7.243e-01 2.662e-01 1.711e-03 4.615e-04 4.186e-03 -1.000 9.513e-03 13.143 19.911 18.813 18.013 17.038 16.724 13.797 13.342
0.0094713 -0.20000 9.00000 0.1000000015 1.1711064122    0.100 -3.177  3.4096  5.205    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.65e-17      0.00 7.243e-01 2.662e-01 1.711e-03 4.615e-04 4.186e-03 -1.000 9.513e-03 12.713 19.461 18.368 17.570 16.599 16.286 13.367 12.913
0.0094713 -0.20000 9.00000 0.1083088517 1.2369880203    0.108 -3.069  3.4236  5.188    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.33e-17      0.00 7.243e-01 2.662e-01 1.711e-03 4.615e-04 4.186e-03 -1.000 9.513e-03 12.443 18.926 17.873 17.072 16.136 15.822 13.009 12.578
0.0094713 -0.20000 9.00000 0.1200000048 1.3193154741    0.120 -2.922  3.4424  5.160    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.14e-16      0.00 7.242e-01 2.663e-01 1.711e-03 4.615e-04 4.186e-03 -1.000 9.513e-03 12.074 17.828 16.883 16.083 15.242 14.927 12.394 12.024
0.0094713 -0.20000 9.00000 0.1400000006 1.4384526719    0.140 -2.741  3.4613  5.122    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.68e-16      0.00 7.242e-01 2.663e-01 1.711e-03 4.615e-04 4.186e-03 -1.000 9.513e-03 11.623 16.707 15.853 15.047 14.286 13.967 11.727 11.411
0.0094713 -0.20000 9.00000 0.1599999964 1.5372931554    0.160 -2.599  3.4749  5.093    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.25e-16      0.00 7.241e-01 2.664e-01 1.711e-03 4.615e-04 4.186e-03 -1.000 9.513e-03 11.268 15.922 15.124 14.313 13.602 13.282 11.243 10.959
0.0094713 -0.20000 9.00000 0.1808620095 1.6245932804    0.181 -2.481  3.4851  5.068    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.86e-16      0.00 7.240e-01 2.665e-01 1.711e-03 4.615e-04 4.186e-03 -1.000 9.513e-03 10.972 15.320 14.558 13.741 13.062 12.737 10.856 10.596
0.0094713 -0.20000 9.00000 0.2000000030 1.6938790862    0.200 -2.383  3.4934  5.048    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -3.48e-16      0.00 7.239e-01 2.666e-01 1.711e-03 4.615e-04 4.186e-03 -1.000 9.513e-03 10.728 14.846 14.111 13.291 12.634 12.307 10.548 10.305
0.0094713 -0.20000 9.00000 0.2475320995 1.8340211022    0.248 -2.195  3.5075  5.008    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.06e-16      0.00 7.238e-01 2.667e-01 1.711e-03 4.615e-04 4.186e-03 -1.000 9.513e-03 10.257 14.034 13.341 12.523 11.903 11.574 9.986 9.768
0.0094713 -0.20000 9.00000 0.2500000000 1.8403257998    0.250 -2.186  3.5082  5.007    1  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -5.15e-16      0.00 7.238e-01 2.667e-01 1.711e-03 4.615e-04 4.186e-03 -1.000 9.513e-03 10.235 13.997 13.305 12.488 11.869 11.541 9.960 9.743
0.0094713 -0.20000 9.00000 0.3189993203 1.9894686798    0.319 -1.965  3.5224  4.949    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.09e-16      0.00 7.242e-01 2.663e-01 1.711e-03 4.615e-04 4.186e-03 -1.000 9.513e-03 9.684 13.151 12.494 11.685 11.093 10.764 9.336 9.140
0.0094713 -0.20000 9.00000 0.3315988183 2.0121843988    0.332 -1.927  3.5248  4.937    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -8.79e-16      0.00 7.243e-01 2.662e-01 1.711e-03 4.615e-04 4.186e-03 -1.000 9.513e-03 9.587 13.008 12.358 11.550 10.963 10.634 9.229 9.035
0.0094713 -0.20000 9.00000 0.3500000238 2.0434175133    0.350 -1.876  3.5286  4.924    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -9.78e-16      0.00 7.244e-01 2.661e-01 1.711e-03 4.615e-04 4.186e-03 -1.000 9.513e-03 9.459 12.811 12.169 11.364 10.784 10.455 9.084 8.896
0.0094713 -0.20000 9.00000 0.4000000358 2.1185024810    0.400 -1.725  3.5396  4.876    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-15      0.00 7.244e-01 2.661e-01 1.711e-03 4.615e-04 4.186e-03 -1.000 9.513e-03 9.083 12.246 11.628 10.833 10.269 9.941 8.665 8.490
0.0094713 -0.20000 9.00000 0.4360550046 2.1654552662    0.436 -1.609  3.5491  4.835    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.79e-15      0.00 7.244e-01 2.661e-01 1.711e-03 4.615e-04 4.186e-03 -1.000 9.513e-03 8.793 11.812 11.211 10.424 9.872 9.543 8.343 8.179
0.0094713 -0.20000 9.00000 0.4500000179 2.1822809362    0.450 -1.567  3.5525  4.820    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -1.97e-15      0.00 7.244e-01 2.661e-01 1.711e-03 4.615e-04 4.186e-03 -1.000 9.513e-03 8.688 11.659 11.063 10.278 9.729 9.400 8.228 8.068
0.0094713 -0.20000 9.00000 0.4770880044 2.2131059315    0.477 -1.476  3.5616  4.791    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -2.45e-15      0.00 7.244e-01 2.661e-01 1.711e-03 4.615e-04 4.186e-03 -1.000 9.513e-03 8.461 11.304 10.721 9.941 9.400 9.071 7.973 7.822
0.0094713 -0.20000 9.00000 0.5000000000 2.2374541529    0.500 -1.403  3.5689  4.768    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -2.9e-15      0.00 7.244e-01 2.661e-01 1.711e-03 4.615e-04 4.186e-03 -1.000 9.513e-03 8.278 11.023 10.448 9.673 9.138 8.808 7.770 7.627
0.0094713 -0.20000 9.00000 0.5500000119 2.2836582633    0.550 -1.234  3.5897  4.723    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1  -4.3e-15      0.00 7.269e-01 2.636e-01 1.696e-03 4.576e-04 4.150e-03 -1.000 9.424e-03 7.855 10.341 9.793 9.035 8.515 8.185 7.298 7.176
0.0094713 -0.20000 9.00000 0.6000000238 2.3211213258    0.600 -1.067  3.6145  4.693    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.25e-15      0.00 7.273e-01 2.632e-01 1.694e-03 4.569e-04 4.144e-03 -1.000 9.423e-03 7.437 9.630 9.123 8.405 7.913 7.590 6.841 6.738
0.0094713 -0.20000 9.00000 0.6080057621 2.3264653140    0.608 -1.040  3.6189  4.689    0  0.000  0.545     0.00     0.00     0.00     0.00     0.00 -1 -6.64e-15      0.00 7.274e-01 2.632e-01 1.693e-03 4.567e-04 4.143e-03 -1.000 9.413e-03 7.369 9.509 9.011 8.301 7.815 7.494 6.766 6.667
